ci_low,Median,ci_high,Model,Metric,Prediction Interval,Exclusion Interval,exp_id
0.3225309080574108,0.39080459770114945,0.45924993131239117,transformer,precision,60,3,fe93f98852392776304881fc8fc0543c
0.8381105743424585,0.8985507246376812,1.0,transformer,recall,60,3,fe93f98852392776304881fc8fc0543c
0.0,4.379719525350593,10.016883116883095,transformer,odds_ratio,60,3,fe93f98852392776304881fc8fc0543c
0.08224766738712788,0.08493081480264664,0.08493081480264664,transformer,thershold,60,3,fe93f98852392776304881fc8fc0543c
,"{""precision"": [0.0, 0.4864864864864865, 0.5057471264367817, 0.5597014925373134, 0.49101796407185627, 0.5093457943925234], ""recall"": [0.0, 0.16363636363636364, 0.4, 0.6818181818181818, 0.7454545454545455, 0.990909090909091], ""tpr"": [0.0, 0.16363636363636364, 0.4, 0.6818181818181818, 0.7454545454545455, 0.990909090909091], ""fpr"": [0.009523809523809525, 0.18095238095238095, 0.4095238095238095, 0.5619047619047619, 0.8095238095238095, 1.0], ""odds_ratio"": [0.0, 0.88558352402746, 0.9612403100775194, 1.6707021791767553, 0.689075630252101, 5.77459644231631e-309], ""thresholds"": [0.2056637406349182, 0.17365024983882904, 0.16294004023075104, 0.15538133680820465, 0.14743736386299133, 0.1322515904903412], ""cm"": [0.0, 105.0, 0.0, 110.0]}",,transformer,curves,120,3,fe93f98852392776304881fc8fc0543c
0.44627000000000006,0.5116,0.586,transformer,incidence,120,3,fe93f98852392776304881fc8fc0543c
0.428734543712992,0.5136842105263157,0.597512092154949,transformer,auroc,120,3,fe93f98852392776304881fc8fc0543c
0.5046675494183297,1.0,1.0,transformer,fpr,120,3,fe93f98852392776304881fc8fc0543c
0.7735420240137222,1.0,1.0,transformer,tpr,120,3,fe93f98852392776304881fc8fc0543c
0.4073239689465078,0.4993419990584403,0.5888375497487173,transformer,auprc,120,3,fe93f98852392776304881fc8fc0543c
0.44651162790697674,0.5209302325581395,0.6104770861833105,transformer,precision,120,3,fe93f98852392776304881fc8fc0543c
0.7735420240137222,1.0,1.0,transformer,recall,120,3,fe93f98852392776304881fc8fc0543c
0.0,0.0,3.752004461056176,transformer,odds_ratio,120,3,fe93f98852392776304881fc8fc0543c
0.13219115138053894,0.13219115138053894,0.15478283315896985,transformer,thershold,120,3,fe93f98852392776304881fc8fc0543c
