ci_low,Median,ci_high,Model,Metric,Prediction Interval,Exclusion Interval,exp_id
,"{""precision"": [0.0, 0.03225806451612903, 0.029850746268656716, 0.01652892561983471, 0.010810810810810811], ""recall"": [0.0, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666], ""tpr"": [0.0, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666], ""fpr"": [0.008771929824561403, 0.13157894736842105, 0.2850877192982456, 0.5219298245614035, 0.8026315789473685], ""odds_ratio"": [0.0, 0.6, 0.5015384615384616, 0.18319327731092436, 0.049180327868852465], ""thresholds"": [0.05847027525305748, 0.047867659479379654, 0.04474858194589615, 0.043125368654727936, 0.04139159619808197], ""cm"": [226.0, 2.0, 11.0, 1.0]}",,transformer,curves,3,0,4faf8939802fa1a94821e9cf49393ea5
0.02479000000000002,0.05,0.075,transformer,incidence,3,0,4faf8939802fa1a94821e9cf49393ea5
0.07715161988681683,0.2176339285714286,0.4425616268963906,transformer,auroc,3,0,4faf8939802fa1a94821e9cf49393ea5
0.0,0.013452914798206279,0.9345120561989747,transformer,fpr,3,0,4faf8939802fa1a94821e9cf49393ea5
0.07664835164835168,0.2,1.0,transformer,tpr,3,0,4faf8939802fa1a94821e9cf49393ea5
0.01373592231027711,0.041360618992197944,0.10452043582313868,transformer,auprc,3,0,4faf8939802fa1a94821e9cf49393ea5
0.027315013289891128,0.25,1.0,transformer,precision,3,0,4faf8939802fa1a94821e9cf49393ea5
0.07664835164835168,0.2,1.0,transformer,recall,3,0,4faf8939802fa1a94821e9cf49393ea5
0.0,5.276595744680851,47.55571428571396,transformer,odds_ratio,3,0,4faf8939802fa1a94821e9cf49393ea5
0.04048474505543709,0.057527754455804825,0.057527754455804825,transformer,thershold,3,0,4faf8939802fa1a94821e9cf49393ea5
,"{""precision"": [0.0, 0.03225806451612903, 0.07462686567164178, 0.04132231404958678, 0.02702702702702703], ""recall"": [0.0, 0.05555555555555555, 0.2777777777777778, 0.2777777777777778, 0.2777777777777778], ""tpr"": [0.0, 0.05555555555555555, 0.2777777777777778, 0.2777777777777778, 0.2777777777777778], ""fpr"": [0.009009009009009009, 0.13513513513513514, 0.27927927927927926, 0.5225225225225225, 0.8108108108108109], ""odds_ratio"": [0.0, 0.3764705882352941, 0.9925558312655086, 0.3514588859416446, 0.08974358974358973], ""thresholds"": [0.05847027525305748, 0.047867659479379654, 0.04474858194589615, 0.043125368654727936, 0.04139159619808197], ""cm"": [20.0, 202.0, 0.0, 18.0]}",,transformer,curves,6,0,4faf8939802fa1a94821e9cf49393ea5
0.04149000000000002,0.075,0.10850999999999993,transformer,incidence,6,0,4faf8939802fa1a94821e9cf49393ea5
0.16172626705653023,0.3096466851925367,0.46386386386386375,transformer,auroc,6,0,4faf8939802fa1a94821e9cf49393ea5
0.0,0.22171945701357465,0.940803567618316,transformer,fpr,6,0,4faf8939802fa1a94821e9cf49393ea5
0.08333333333333333,0.4444444444444444,1.0,transformer,tpr,6,0,4faf8939802fa1a94821e9cf49393ea5
0.03203941850791795,0.05860400949191311,0.11269029221459233,transformer,auprc,6,0,4faf8939802fa1a94821e9cf49393ea5
0.05875845913586674,0.10638297872340426,1.0,transformer,precision,6,0,4faf8939802fa1a94821e9cf49393ea5
0.08333333333333333,0.4444444444444444,1.0,transformer,recall,6,0,4faf8939802fa1a94821e9cf49393ea5
0.0,1.5733333333333333,37.5,transformer,odds_ratio,6,0,4faf8939802fa1a94821e9cf49393ea5
0.04048474505543709,0.046092331409454346,0.057527754455804825,transformer,thershold,6,0,4faf8939802fa1a94821e9cf49393ea5
,"{""precision"": [0.0, 0.03225806451612903, 0.1044776119402985, 0.09917355371900827, 0.06486486486486487], ""recall"": [0.0, 0.027777777777777776, 0.19444444444444445, 0.3333333333333333, 0.3333333333333333], ""tpr"": [0.0, 0.027777777777777776, 0.19444444444444445, 0.3333333333333333, 0.3333333333333333], ""fpr"": [0.00980392156862745, 0.14705882352941177, 0.29411764705882354, 0.5343137254901961, 0.8480392156862745], ""odds_ratio"": [0.0, 0.1657142857142857, 0.5793103448275861, 0.43577981651376146, 0.08959537572254335], ""thresholds"": [0.05847027525305748, 0.047867659479379654, 0.04474858194589615, 0.043125368654727936, 0.04139159619808197], ""cm"": [0.0, 204.0, 0.0, 36.0]}",,transformer,curves,12,0,4faf8939802fa1a94821e9cf49393ea5
0.10809500000000001,0.15,0.1958,transformer,incidence,12,0,4faf8939802fa1a94821e9cf49393ea5
0.16107451341464427,0.253015873015873,0.3526508780416365,transformer,auroc,12,0,4faf8939802fa1a94821e9cf49393ea5
1.0,1.0,1.0,transformer,fpr,12,0,4faf8939802fa1a94821e9cf49393ea5
1.0,1.0,1.0,transformer,tpr,12,0,4faf8939802fa1a94821e9cf49393ea5
0.06873364504817137,0.10112574412250719,0.15445739500374842,transformer,auprc,12,0,4faf8939802fa1a94821e9cf49393ea5
0.10812500000000003,0.15,0.19583333333333333,transformer,precision,12,0,4faf8939802fa1a94821e9cf49393ea5
1.0,1.0,1.0,transformer,recall,12,0,4faf8939802fa1a94821e9cf49393ea5
0.0,0.0,0.0,transformer,odds_ratio,12,0,4faf8939802fa1a94821e9cf49393ea5
0.03796088322997093,0.03796088322997093,0.03796088322997093,transformer,thershold,12,0,4faf8939802fa1a94821e9cf49393ea5
