,epoch_train_6month_auprc,dev_60month_auprc,epoch_train_60month_auroc,epoch_train_36month_auprc,dev_120month_auprc,epoch_dev_36month_auprc,dev_120month_auroc,epoch_train_3month_auprc,epoch_dev_3month_auroc,dev_12month_auroc,epoch_dev_12month_auprc,epoch_train_120month_auprc,epoch_dev_120month_auprc,epoch_train_6month_auroc,epoch_dev_120month_auroc,epoch_dev_3month_auprc,epoch_dev_loss,epoch_train_12month_auroc,epoch_dev_12month_auroc,epoch_dev_60month_auprc,epoch_train_120month_auroc,epoch_train_36month_auroc,epoch_dev_60month_auroc,epoch_train_c_index,dev_36month_auroc,epoch_dev_6month_auprc,epoch_dev_36month_auroc,dev_c_index,dev_6month_auroc,dev_3month_auroc,dev_60month_auroc,dev_loss,dev_3month_auprc,epoch_train_12month_auprc,epoch_train_loss,dev_12month_auprc,dev_36month_auprc,epoch_train_60month_auprc,epoch_dev_6month_auroc,epoch_dev_c_index,epoch_train_3month_auroc,dev_6month_auprc,result_path,model_path,log_path
e1c65a068164f19b1d658fb376766a43,0.04559178743961353,0.5111231905167303,0.2642857142857143,0.33665010063036377,0.6064085831494662,0.653854892436853,0.36021008403361343,,,0.1753627232142857,0.5203632290184891,0.6197713784101904,0.8113499826245562,0.11363636363636365,0.5552631578947369,,0.3935147176186244,0.3875,0.6715969215969216,0.6958784259301314,0.3303571428571429,0.3888888888888889,0.6174979160878022,0.3348623853211009,0.4546936873980899,0.5462962962962963,0.6281462104072398,0.43014542765590336,0.23352573352573355,,0.469255550108551,0.364343469341596,,0.3466352301790281,0.5319561908642451,0.03836737031319056,0.4215548165603017,0.3736985874612069,0.7869565217391304,0.6048200885126034,,0.02263316182804485,,,results/untitled-search_20e015a1_20240422-2204/e1c65a068164f19b1d658fb376766a43.txt
01ba78cb69862fcd8c2108e6ae163864,,0.4297328137206264,0.4055944055944056,0.2802431264387786,0.6897624925258979,0.5887154418311922,0.5380952380952381,,,,,0.6047127426605534,0.8703560276947581,,0.7219774011299436,,0.3464166944225629,,,0.6853480453704011,0.3809523809523809,0.5294117647058824,0.6417894883203559,0.4497354497354497,0.543572044866264,,0.6342592592592594,0.5308506847222929,,,0.5108587215102448,0.3191726754109065,,,0.3548795183499654,,0.3937381536756424,0.3816542186692488,,0.6321173917536427,,,,,results/untitled-search_20e015a1_20240422-2204/01ba78cb69862fcd8c2108e6ae163864.txt
64d1be793d1ae65cb8f8ed46dd32663e,0.03571428571428571,0.5145011336307852,0.5555555555555556,0.29130556769258703,0.6872473646973833,0.2398916809901579,0.6919278252611586,,,0.5917480108276598,0.1329663183008409,0.6906838173004031,0.5469574938689039,0.4347826086956522,0.5699099099099099,,0.4584044168392818,0.20454545454545453,0.5269331686988732,0.3525855323199557,0.5846153846153846,0.3629629629629629,0.5973048941798942,0.4948979591836735,0.6017142857142858,,0.5594312602291325,0.6411146320607616,0.7314814814814814,,0.5868531468531469,0.486540878812472,,0.049560041407867496,0.9506427645683287,0.382960099378652,0.4929301833024493,0.644603672430853,,0.5503403373779224,,0.15566941921382146,,,results/untitled-search_20e015a1_20240422-2204/64d1be793d1ae65cb8f8ed46dd32663e.txt
7b681646a1ae4b28475ba3ccb34b2168,,0.5269291161705619,0.8375,0.12045454545454548,0.7008499473966681,0.1516799611109619,0.6805555555555556,,,,,0.597821020353915,0.6249787704988321,,0.6476415094339623,,0.3078618049621582,,,0.3550051836371002,0.6979166666666666,0.7045454545454545,0.5468788450496268,0.6818181818181818,0.6382417582417582,,0.486375,0.6345311130587205,,,0.6465535302744604,0.3586704035600026,,,0.2627580339709918,,0.4360112033763597,0.34141865079365075,,0.5668090628886606,,,,,results/untitled-search_20e015a1_20240422-2204/7b681646a1ae4b28475ba3ccb34b2168.txt
