,epoch_train_36month_auroc,epoch_dev_12month_auroc,dev_loss,dev_36month_auroc,epoch_dev_120month_auroc,epoch_train_120month_auroc,epoch_train_3month_auprc,epoch_dev_3month_auprc,epoch_dev_6month_auprc,epoch_train_3month_auroc,dev_3month_auprc,epoch_train_60month_auprc,dev_120month_auroc,epoch_dev_120month_auprc,dev_36month_auprc,dev_60month_auprc,dev_60month_auroc,epoch_dev_12month_auprc,epoch_dev_3month_auroc,epoch_dev_60month_auroc,dev_12month_auprc,dev_12month_auroc,epoch_dev_6month_auroc,epoch_train_6month_auprc,epoch_dev_36month_auroc,dev_3month_auroc,epoch_train_12month_auprc,epoch_train_36month_auprc,epoch_dev_60month_auprc,epoch_train_6month_auroc,epoch_train_loss,dev_6month_auprc,dev_6month_auroc,epoch_train_60month_auroc,epoch_dev_loss,epoch_train_120month_auprc,epoch_dev_36month_auprc,epoch_train_12month_auroc,dev_120month_auprc,result_path,model_path,log_path
392892907ec50190a3b6d37ba1af4481,0.4205882352941177,0.7109374999999999,0.3877004459500313,0.32376925400181217,0.7804817275747509,0.4492753623188406,0.023809523809523808,0.0973975353093314,0.11433312916063257,0.5348837209302326,0.03110338455166042,0.42093411732803004,0.3736201298701298,0.8576218735354977,0.2666981462733385,0.3467660018926029,0.31367742839134394,0.24135491842564905,0.5698975946653965,0.697936210131332,0.09276043252916888,0.23706427015250545,0.5924999999999999,0.03719211822660098,0.7487563982409344,0.20540935672514612,0.07374992858448741,0.27573214165802795,0.6174194525651676,0.4285714285714286,0.31712176447564905,0.05956988390575866,0.3168080017395086,0.4857142857142857,0.39473044872283936,0.4717636990419432,0.5766853814767021,0.425,0.5284649726088361,,,results/untitled-search_9fb125cd_20240423-2022/392892907ec50190a3b6d37ba1af4481.txt
fe93f98852392776304881fc8fc0543c,0.3774104683195593,0.7099515995750206,0.2893653114636739,0.5464259777985268,0.5504694835680751,0.5526315789473684,,,0.02807948252594351,,,0.4045504445424323,0.510909090909091,0.7106699757162012,0.21899992254435005,0.334510339368139,0.5605131065253764,0.34823114720110104,,0.7108262108262108,0.0781175494208127,0.6311630847029076,0.2878260869565217,,0.6973298599804625,,0.09729151057276056,0.18957136205602215,0.5993068073871104,,0.3048817664384842,0.048402855821845774,0.6174126302881667,0.5054466230936819,0.3176349103450775,0.5596058076883671,0.5203996834255489,0.56875,0.4956323819399978,,,results/untitled-search_9fb125cd_20240423-2022/fe93f98852392776304881fc8fc0543c.txt
